timestamp, ecg_measurement
217, 2.935883014623172
218, 2.9787682789651293
219, 2.9787682789651293
220, 2.923228346456693
221, 2.888779527559055
222, 2.9119797525309337
223, 2.8241001124859393
224, 2.7397356580427448
225, 2.6799775028121484
226, 2.7411417322834644
227, 2.8233970753655795
228, 2.7769966254218224
229, 2.722159730033746
230, 2.7390326209223845
231, 2.8030089988751405
232, 2.7748875140607425
233, 2.645528683914511
234, 2.4767997750281214
235, 2.438835770528684
236, 2.848706411698538
237, 3.559476940382452
238, 4.1078458942632174
239, 4.202755905511811
240, 3.8428008998875143
241, 3.565804274465692
242, 3.43433633295838
243, 3.1158605174353204
244, 2.796681664791901
245, 2.7566085489313834
246, 2.7629358830146233
247, 2.753796400449944
248, 2.730596175478065
249, 2.7601237345331833
250, 2.7559055118110236
251, 2.6989595050618673
252, 2.6982564679415075
253, 2.686304836895388
254, 2.735517435320585
255, 2.716535433070866
256, 2.7144263217097864
257, 2.6785714285714284
258, 2.6989595050618673
259, 2.731299212598425
260, 2.668728908886389
261, 2.672947131608549
262, 2.7130202474690663
263, 2.715129358830146
264, 2.687007874015748
265, 2.6047525309336335
266, 2.579443194600675
267, 2.5822553430821147
268, 2.5569460067491563
269, 2.559055118110236
270, 2.544994375703037
271, 2.4887514060742406
272, 2.481017997750281
273, 2.5541338582677167
274, 2.630061867266592
275, 2.6778683914510686
276, 2.6778683914510686
277, 2.7242688413948257
278, 2.7994938132733407
279, 2.8353487064116987
280, 2.8515185601799775
281, 2.8515185601799775
282, 2.848706411698538
283, 2.911276715410574
284, 2.9450224971878516
285, 2.827615298087739
286, 2.4620359955005626
287, 1.9094488188976377
288, 1.359673790776153
289, 1.0278402699662543
290, 1.0559617547806524
291, 1.5544150731158606
292, 2.2103487064116987
293, 2.4915635545556807
294, 2.4022778402699663
295, 2.269403824521935
296, 2.229330708661417
297, 2.232142857142857
298, 2.2996344206974126
299, 2.455005624296963
300, 2.7453599550056245
301, 2.9457255343082114
302, 2.939398200224972
303, 2.9422103487064115
304, 2.952052868391451
305, 2.97033183352081
306, 3.044853768278965
307, 3.1017997750281214
308, 3.1334364454443193
309, 3.1629640044994374
310, 3.2079583802024745
311, 3.2627952755905514
312, 3.3084926884139483
313, 3.316226096737908
314, 3.388638920134983
315, 3.5201068616422946
316, 3.6178290213723283
317, 3.6796962879640045
318, 3.737345331833521
319, 3.8055399325084363
320, 3.830146231721035
321, 3.8167885264341956
322, 3.8167885264341956
323, 3.7556242969628797
324, 3.6902418447694036
325, 3.5679133858267718
326, 3.408323959505062
327, 3.312007874015748
328, 3.205146231721035
329, 3.109533183352081
330, 3.0539932508436447
331, 2.9886107986501687
332, 2.951349831271091
333, 2.921119235095613
334, 2.888779527559055
335, 2.860658042744657
336, 2.869797525309336
337, 2.861361079865017
338, 2.857845894263217
339, 2.8655793025871765
340, 2.8648762654668167
341, 2.838863892013498
342, 2.7924634420697414
343, 2.8255061867266593
344, 2.8339426321709786
345, 2.8051181102362204
346, 2.80933633295838
347, 2.824803149606299
348, 2.796681664791901
349, 2.7720753655793025
350, 2.798087739032621
351, 2.8023059617547807
352, 2.780511811023622
353, 2.768560179977503
354, 2.7748875140607425
355, 2.750984251968504
356, 2.7713723284589427
357, 2.7924634420697414
358, 2.7615298087739033
359, 2.7889482564679415
360, 2.767857142857143
361, 2.750281214848144
362, 2.7580146231721034
363, 2.734814398200225
364, 2.7587176602924632
365, 2.7601237345331833
366, 2.7397356580427448
367, 2.729190101237345
368, 2.7179415073115862
369, 2.7446569178852642
370, 2.7523903262092237
371, 2.7228627671541057
372, 2.730596175478065
373, 2.753093363329584
374, 2.7390326209223845
375, 2.7432508436445446
376, 2.764341957255343
377, 2.780511811023622
378, 2.796681664791901
379, 2.796681664791901
380, 2.781917885264342
381, 2.7573115860517436
382, 2.7741844769403823
383, 2.7840269966254216
384, 2.7460629921259843
385, 2.7446569178852642
386, 2.779105736782902
387, 2.8163667041619798
388, 2.7994938132733407
389, 2.8016029246344205
390, 2.8304274465691788
391, 2.829724409448819
392, 2.8205849268841394
393, 2.8480033745781776
394, 2.8690944881889764
395, 2.8852643419572552
396, 2.876827896512936
397, 2.8859673790776155
398, 2.8655793025871765
399, 2.8655793025871765
400, 2.9147919010123733
401, 2.954865016872891
402, 2.9471316085489314
403, 2.8845613048368954
404, 2.8705005624296964
405, 2.8325365579302586
406, 2.751687289088864
407, 2.751687289088864
408, 2.7608267716535435
409, 2.7601237345331833
410, 2.7755905511811023
411, 2.7875421822272215
412, 2.7566085489313834
413, 2.746766029246344
414, 2.640607424071991
415, 2.425478065241845
416, 2.4817210348706413
417, 3.0441507311586053
418, 3.7253937007874014
419, 4.180961754780652
420, 4.112064116985377
421, 3.7443757030371203
422, 3.498312710911136
423, 3.2698256467941507
424, 2.989313835770529
425, 2.81285151856018
426, 2.784730033745782
427, 2.764341957255343
428, 2.7868391451068617
429, 2.764341957255343
430, 2.735517435320585
431, 2.750281214848144
432, 2.720753655793026
433, 2.7158323959505064
434, 2.729190101237345
435, 2.7179415073115862
436, 2.6989595050618673
437, 2.6827896512935885
438, 2.702474690663667
439, 2.691226096737908
440, 2.6827896512935885
441, 2.691226096737908
442, 2.6919291338582676
443, 2.6616985376827897
444, 2.637092238470191
445, 2.645528683914511
446, 2.6188132733408325
447, 2.5829583802024745
448, 2.548509561304837
449, 2.49789088863892
450, 2.4753937007874014
451, 2.453599550056243
452, 2.4767997750281214
453, 2.5147637795275593
454, 2.5196850393700787
455, 2.514060742407199
456, 2.5688976377952755
457, 2.5878796400449944
458, 2.6026434195725536
459, 2.65115298087739
460, 2.6954443194600675
461, 2.750281214848144
462, 2.7896512935883013
463, 2.7882452193475817
464, 2.767154105736783
465, 2.781917885264342
466, 2.8008998875140607
467, 2.7875421822272215
468, 2.784730033745782
469, 2.780511811023622
470, 2.8008998875140607
471, 2.763638920134983
472, 2.7734814398200225
473, 2.798790776152981
474, 2.753093363329584
475, 2.7390326209223845
476, 2.7418447694038246
477, 2.7566085489313834
478, 2.753796400449944
479, 2.7439538807649044
480, 2.7460629921259843
481, 2.734814398200225
482, 2.7418447694038246
483, 2.7298931383577054
484, 2.7284870641169854
485, 2.731299212598425
486, 2.699662542182227
487, 2.713723284589426
488, 2.7095050618672665
489, 2.6799775028121484
490, 2.755202474690664
491, 2.729190101237345
492, 2.6827896512935885
493, 2.7453599550056245
494, 2.81285151856018
495, 2.8233970753655795
496, 2.781917885264342
497, 2.797384701912261
498, 2.8233970753655795
499, 2.833239595050619
500, 2.894403824521935
501, 2.9021372328458943
502, 2.857142857142857
503, 2.81355455568054
504, 2.80933633295838
505, 2.7889482564679415
506, 2.702474690663667
507, 2.6799775028121484
508, 2.6673228346456694
509, 2.675056242969629
510, 2.6982564679415075
511, 2.6778683914510686
512, 2.6848987626546683
513, 2.6645106861642294
514, 2.6834926884139483
515, 2.65255905511811
516, 2.5196850393700787
517, 2.3797806524184475
518, 2.7003655793025874
519, 3.390748031496063
520, 3.9883295838020247
521, 4.195725534308211
522, 3.9088863892013497
523, 3.6571991001124857
524, 3.4540213723284587
525, 3.107424071991001
526, 2.798087739032621
527, 2.699662542182227
528, 2.7298931383577054
529, 2.7411417322834644
530, 2.6961473565804273
531, 2.6785714285714284
532, 2.686304836895388
533, 2.6961473565804273
534, 2.7109111361079865
535, 2.684195725534308
536, 2.6813835770528684
537, 2.690523059617548
538, 2.7123172103487065
539, 2.7397356580427448
540, 2.699662542182227
541, 2.6680258717660292
542, 2.65396512935883
543, 2.6940382452193474
544, 2.708098987626547
545, 2.6799775028121484
546, 2.708098987626547
547, 2.689116985376828
548, 2.6504499437570304
549, 2.6160011248593924
550, 2.574521934758155
551, 2.5822553430821147
552, 2.566085489313836
553, 2.4627390326209224
554, 2.4592238470191226
555, 2.5492125984251968
556, 2.621625421822272
557, 2.6497469066366706
558, 2.6785714285714284
559, 2.748875140607424
560, 2.81214848143982
561, 2.8086332958380202
562, 2.81566366704162
563, 2.8353487064116987
564, 2.8409730033745784
565, 2.848706411698538
566, 2.855736782902137
567, 2.8170697412823396
568, 2.8290213723284587
569, 2.873312710911136
570, 2.8803430821147358
571, 2.8726096737907763
572, 2.8845613048368954
573, 2.855736782902137
574, 2.8494094488188977
575, 2.8550337457817774
576, 2.862767154105737
577, 2.8641732283464565
578, 2.843785151856018
579, 2.8803430821147358
580, 2.8683914510686166
581, 2.8522215973003373
582, 2.854330708661417
583, 2.861361079865017
584, 2.876827896512936
585, 2.8972159730033744
586, 2.940804274465692
587, 2.947834645669291
588, 2.9091676040494936
589, 2.9154949381327335
590, 2.9464285714285716
591, 3.0097019122609674
592, 3.0539932508436447
593, 3.0476659167604048
594, 3.0244656917885266
595, 3.0385264341957257
596, 3.0132170978627673
597, 2.96189538807649
598, 2.920416197975253
599, 2.8915916760404947
600, 2.8360517435320585
601, 2.8149606299212597
602, 2.8290213723284587
603, 2.828318335208099
604, 2.890888638920135
605, 2.8838582677165356
606, 2.844488188976378
607, 2.80933633295838
608, 2.7383295838020247
609, 2.5400731158605176
610, 2.4936726659167605
611, 2.8465973003374576
612, 3.5524465691788527
613, 4.21119235095613
614, 4.3700787401574805
615, 4.031917885264342
616, 3.7457817772778403
617, 3.5559617547806526
618, 3.1988188976377954
619, 2.8852643419572552
620, 2.843082114735658
621, 2.874015748031496
622, 2.940804274465692
623, 2.8972159730033744
624, 2.779105736782902
625, 2.7425478065241844
626, 2.784730033745782
627, 2.7474690663667043
628, 2.7158323959505064
629, 2.7748875140607425
630, 2.8634701912260967
631, 2.8346456692913384
632, 2.765044994375703
633, 2.764341957255343
634, 2.7664510686164228
635, 2.7523903262092237
636, 2.769263217097863
637, 2.8395669291338583
638, 2.81355455568054
639, 2.734111361079865
640, 2.703880764904387
641, 2.7235658042744655
642, 2.66310461192351
643, 2.6117829021372327
644, 2.625140607424072
645, 2.6434195725534306
646, 2.561867266591676
647, 2.5210911136107987
648, 2.5667885264341956
649, 2.65677727784027
650, 2.732705286839145
651, 2.7784026996625424
652, 2.81214848143982
653, 2.8163667041619798
654, 2.7994938132733407
655, 2.8346456692913384
656, 2.9471316085489314
657, 2.9731439820022496
658, 2.9161979752530933
659, 2.9422103487064115
660, 2.9696287964004497
661, 2.9935320584926886
662, 2.982283464566929
663, 2.829724409448819
664, 2.49859392575928
665, 1.9607705286839145
666, 1.4299775028121484
667, 1.0686164229471316
668, 1.1768841394825647
669, 1.811726659167604
670, 2.34744094488189
671, 2.438132733408324
672, 2.3207255343082114
673, 2.253233970753656
674, 2.2089426321709786
675, 2.314398200224972
676, 2.4760967379077616
677, 2.6195163104611923
678, 2.9429133858267718
679, 3.1032058492688415
680, 3.057508436445444
681, 3.1053149606299213
682, 3.158042744656918
683, 3.172103487064117
684, 3.1938976377952755
685, 3.2023340832395952
686, 3.2712317210348707
687, 3.2888076490438696
688, 3.298650168728909
689, 3.3380202474690663
690, 3.342238470191226
691, 3.418166479190101
692, 3.5890044994375705
693, 3.641732283464567
694, 3.6635264341957257
695, 3.7739032620922384
696, 3.888498312710911
697, 3.9616141732283463
698, 3.984111361079865
699, 3.9960629921259843
700, 3.979190101237345
701, 3.9320866141732282
702, 3.8048368953880765
703, 3.6782902137232845
704, 3.5707255343082114
705, 3.411136107986502
706, 3.291619797525309
707, 3.2297525309336335
708, 3.1432789651293587
709, 3.0532902137232845
710, 3.0026715410573677
711, 2.907761529808774
712, 2.7664510686164228
713, 2.8065241844769404
714, 2.8205849268841394
715, 2.821287964004499
716, 2.784730033745782
717, 2.8198818897637796
718, 2.9429133858267718
719, 2.9752530933633294
720, 2.985798650168729
721, 2.9787682789651293
722, 2.9872047244094486
723, 2.933773903262092
724, 2.8683914510686166
725, 2.8508155230596177
726, 2.8290213723284587
727, 2.871906636670416
728, 2.8550337457817774
729, 2.7664510686164228
730, 2.8016029246344205
731, 2.8866704161979753
732, 2.826209223847019
733, 2.7390326209223845
734, 2.770669291338583
735, 2.7910573678290214
736, 2.8381608548931383
737, 2.8838582677165356
738, 2.847300337457818
739, 2.803712035995501
740, 2.8515185601799775
741, 2.847300337457818
742, 2.768560179977503
743, 2.749578177727784
744, 2.7573115860517436
745, 2.7741844769403823
746, 2.803712035995501
747, 2.7727784026996627
748, 2.7559055118110236
749, 2.7720753655793025
750, 2.8346456692913384
751, 2.824803149606299
752, 2.795275590551181
753, 2.795275590551181
754, 2.7615298087739033
755, 2.869797525309336
756, 3.136951631046119
757, 3.233267716535433
758, 2.854330708661417
759, 2.463442069741282
760, 2.50140607424072
761, 2.637092238470191
762, 2.687007874015748
763, 2.6989595050618673
764, 2.7369235095613047
765, 2.81285151856018
766, 2.8339426321709786
767, 2.750984251968504
768, 2.921822272215973
769, 3.328177727784027
770, 3.0385264341957257
771, 2.6047525309336335
772, 2.609673790776153
773, 2.7474690663667043
774, 2.8079302587176604
775, 2.7727784026996627
776, 2.777699662542182
777, 2.81566366704162
778, 2.8669853768278966
779, 2.9401012373453317
780, 2.949943757030371
781, 2.9014341957255345
782, 2.8775309336332957
783, 2.890185601799775
784, 2.831130483689539
785, 2.720050618672666
786, 2.729190101237345
787, 2.751687289088864
788, 2.731299212598425
789, 2.7460629921259843
790, 2.7334083239595053
791, 2.7123172103487065
792, 2.703880764904387
793, 2.621625421822272
794, 2.451490438695163
795, 2.4606299212598426
796, 2.8810461192350956
797, 3.5285433070866143
798, 4.070584926884139
799, 4.091676040494938
800, 3.7267997750281214
801, 3.515185601799775
802, 3.3570022497187852
803, 2.996344206974128
804, 2.6743532058492687
805, 2.637092238470191
806, 2.65958942632171
807, 2.6363892013498313
808, 2.6160011248593924
809, 2.612485939257593
810, 2.5984251968503935
811, 2.564679415073116
812, 2.5428852643419573
813, 2.6588863892013497
814, 2.8023059617547807
815, 2.6188132733408325
816, 2.4641451068616425
817, 2.4711754780652417
818, 2.50140607424072
819, 2.533042744656918
820, 2.593503937007874
821, 2.5632733408323958
822, 2.550618672665917
823, 2.489454443194601
824, 2.358689538807649
825, 2.322834645669291
826, 2.50492125984252
827, 2.8550337457817774
828, 2.5984251968503935
829, 2.1330146231721034
830, 2.0908323959505064
831, 2.1948818897637796
832, 2.251827896512936
833, 2.3101799775028122
834, 2.328458942632171
835, 2.359392575928009
836, 2.470472440944882
837, 2.559055118110236
838, 2.5717097862767155
839, 2.5442913385826773
840, 2.6152980877390326
841, 2.6609955005624295
842, 2.6448256467941507
843, 2.6160011248593924
844, 2.6174071991001124
845, 2.65115298087739
846, 2.6047525309336335
847, 2.597019122609674
848, 2.5977221597300337
849, 2.6054555680539933
850, 2.6497469066366706
851, 2.6012373453318336
852, 2.6117829021372327
853, 2.625140607424072
854, 2.5239032620922384
855, 2.4922665916760405
856, 2.5583520809898763
857, 2.5562429696287965
858, 2.483127109111361
859, 2.5288245219347583
860, 2.592097862767154
861, 2.5576490438695165
862, 2.5042182227221597
863, 2.4789088863892013
864, 2.5217941507311585
865, 2.65115298087739
866, 2.7994938132733407
867, 2.7235658042744655
868, 2.5653824521934756
869, 2.5569460067491563
870, 2.640607424071991
871, 2.6968503937007875
872, 2.7102080989876267
873, 2.677165354330709
874, 2.6188132733408325
875, 2.545697412823397
876, 2.515466816647919
877, 2.5597581552305964
878, 2.5246062992125986
879, 2.4782058492688415
880, 2.4887514060742406
881, 2.467660292463442
882, 2.4507874015748032
883, 2.4585208098987628
884, 2.4578177727784025
885, 2.4437570303712035
886, 2.372750281214848
887, 2.1470753655793025
888, 2.03458942632171
889, 2.50070303712036
890, 3.28107424071991
891, 3.873031496062992
892, 3.9616141732283463
893, 3.527840269966254
894, 3.201631046119235
895, 2.984392575928009
896, 2.672947131608549
897, 2.436023622047244
898, 2.369938132733408
899, 2.357283464566929
900, 2.3636107986501687
901, 2.385404949381327
902, 2.3530652418447695
903, 2.327052868391451
904, 2.328458942632171
905, 2.3221316085489314
906, 2.3383014623172103
907, 2.3818897637795278
908, 2.3811867266591675
909, 2.3340832395950506
910, 2.296822272215973
911, 2.295416197975253
912, 2.2876827896512935
913, 2.282761529808774
914, 2.313695163104612
915, 2.2996344206974126
916, 2.2750281214848145
917, 2.250421822272216
918, 2.2103487064116987
919, 2.2595613048368954
920, 2.2110517435320585
921, 2.121766029246344
922, 2.1133295838020247
923, 2.080286839145107
924, 2.0753655793025874
925, 2.109111361079865
926, 2.1133295838020247
927, 2.130202474690664
928, 2.218082114735658
929, 2.3031496062992125
930, 2.3165073115860517
931, 2.369938132733408
932, 2.407902137232846
933, 2.3987626546681664
934, 2.4015748031496065
935, 2.4086051743532058
936, 2.4008717660292462
937, 2.3671259842519685
938, 2.3952474690663665
939, 2.4261811023622046
940, 2.376265466816648
941, 2.4008717660292462
942, 2.421962879640045
943, 2.3804836895388077
944, 2.402980877390326
945, 2.3818897637795278
946, 2.3861079865016874
947, 2.3994656917885266
948, 2.391029246344207
949, 2.378374578177728
950, 2.3664229471316087
951, 2.372750281214848
952, 2.390326209223847
953, 2.4008717660292462
954, 2.369938132733408
955, 2.389623172103487
956, 2.437429696287964
957, 2.424071991001125
958, 2.4585208098987628
959, 2.5182789651293587
960, 2.514060742407199
961, 2.526012373453318
962, 2.5829583802024745
963, 2.573115860517435
964, 2.5478065241844767
965, 2.5070303712035997
966, 2.455005624296963
967, 2.421962879640045
968, 2.376265466816648
969, 2.357283464566929
970, 2.369938132733408
971, 2.34322272215973
972, 2.33689538807649
973, 2.315804274465692
974, 2.268700787401575
975, 2.2546400449943755
976, 2.3530652418447695
977, 2.2883858267716537
978, 2.059195725534308
979, 2.0043588301462316
980, 2.454302587176603
981, 3.1320303712035997
982, 3.609392575928009
983, 3.7141451068616425
984, 3.3963723284589427
985, 3.138357705286839
986, 2.97244094488189
987, 2.701771653543307
988, 2.4571147356580427
989, 2.362907761529809
990, 2.3354893138357706
991, 2.3052587176602923
992, 2.2750281214848145
993, 2.2665916760404947
994, 2.269403824521935
995, 2.2750281214848145
996, 2.3038526434195727
997, 2.310883014623172
998, 2.2764341957255345
999, 2.2546400449943755
1000, 2.283464566929134
1001, 2.284870641169854
1002, 2.296119235095613
1003, 2.300337457817773
1004, 2.2567491563554554
1005, 2.2455005624296964
1006, 2.246906636670416
1007, 2.249718785151856
1008, 2.236361079865017
1009, 2.220191226096738
1010, 2.1808211473565806
1011, 2.128796400449944
1012, 2.111220472440945
1013, 2.1210629921259843
1014, 2.0873172103487065
1015, 2.0725534308211473
1016, 2.0964566929133857
1017, 2.0978627671541057
1018, 2.1330146231721034
1019, 2.2124578177727785
1020, 2.235658042744657
1021, 2.2665916760404947
1022, 2.3319741282339708
1023, 2.34041057367829
1024, 2.3685320584926886
1025, 2.3741563554555682
1026, 2.34181664791901
1027, 2.34181664791901
1028, 2.354471316085489
1029, 2.360095613048369
1030, 2.3966535433070866
1031, 2.467660292463442
1032, 2.4922665916760405
1033, 2.3509561304836897
1034, 1.9776434195725534
1035, 1.3814679415073117
1036, 0.8323959505061868
1037, 0.45697412823397077
1038, 0.5849268841394826
1039, 1.186023622047244
1040, 1.734392575928009
1041, 1.9305399325084365
1042, 1.8328177727784027
1043, 1.7632170978627673
1044, 1.7857142857142858
1045, 1.8405511811023623
1046, 1.9488188976377954
1047, 2.128093363329584
1048, 2.372750281214848
1049, 2.510545556805399
1050, 2.529527559055118
1051, 2.5246062992125986
1052, 2.5541338582677167
1053, 2.580146231721035
1054, 2.609673790776153
1055, 2.6117829021372327
1056, 2.6181102362204722
1057, 2.6743532058492687
1058, 2.735517435320585
1059, 2.7594206974128235
1060, 2.8008998875140607
1061, 2.888779527559055
1062, 2.934476940382452
1063, 2.9576771653543306
1064, 3.0476659167604048
1065, 3.1728065241844767
1066, 3.27615298087739
1067, 3.295838020247469
1068, 3.3239595050618673
1069, 3.3394263217097864
1070, 3.269122609673791
1071, 3.191085489313836
1072, 3.1320303712035997
1073, 3.036417322834646
1074, 2.8986220472440944
1075, 2.780511811023622
1076, 2.718644544431946
1077, 2.637092238470191
1078, 2.550618672665917
1079, 2.4620359955005626
1080, 2.3706411698537684
1081, 2.34181664791901
1082, 2.391732283464567
1083, 2.4191507311586053
1084, 2.421259842519685
1085, 2.3664229471316087
1086, 2.354471316085489
1087, 2.34041057367829
1088, 2.3446287964004497
1089, 2.376968503937008
1090, 2.357986501687289
1091, 2.3031496062992125
1092, 2.312289088863892
1093, 2.3446287964004497
1094, 2.3481439820022496
1095, 2.322834645669291
1096, 2.313695163104612
1097, 2.3256467941507313
1098, 2.3024465691788527
1099, 2.3165073115860517
1100, 2.3804836895388077
1101, 2.360095613048369
1102, 2.3151012373453317
1103, 2.3221316085489314
1104, 2.3179133858267718
1105, 2.3390044994375705
1106, 2.3375984251968505
1107, 2.2996344206974126
1108, 2.3340832395950506
1109, 2.373453318335208
1110, 2.3671259842519685
1111, 2.357283464566929
1112, 2.3565804274465694
1113, 2.361501687289089
1114, 2.312289088863892
1115, 2.265185601799775
1116, 2.3179133858267718
1117, 2.3622047244094486
1118, 2.3825928008998876
1119, 2.3537682789651293
1120, 2.3375984251968505
1121, 2.3650168728908887
1122, 2.333380202474691
1123, 2.3151012373453317
1124, 2.3825928008998876
1125, 2.405089988751406
1126, 2.3516591676040495
1127, 2.329161979752531
1128, 2.3678290213723283
1129, 2.333380202474691
1130, 2.3214285714285716
1131, 2.3636107986501687
1132, 2.358689538807649
1133, 2.376968503937008
1134, 2.3692350956130483
1135, 2.3411136107986503
1136, 2.3354893138357706
1137, 2.3530652418447695
1138, 2.421259842519685
1139, 2.4648481439820022
1140, 2.4507874015748032
1141, 2.451490438695163
1142, 2.4444600674915637
1143, 2.465551181102362
1144, 2.517575928008999
1145, 2.5147637795275593
1146, 2.513357705286839
1147, 2.561867266591676
1148, 2.5843644544431945
1149, 2.4486782902137234
1150, 2.389623172103487
1151, 2.438835770528684
1152, 2.405793025871766
1153, 2.357986501687289
1154, 2.3861079865016874
1155, 2.4472722159730034
1156, 2.4289932508436447
1157, 2.406496062992126
1158, 2.4107142857142856
1159, 2.4775028121484812
1160, 2.3622047244094486
1161, 2.126687289088864
1162, 2.1822272215973
1163, 2.81214848143982
1164, 3.6473565804274464
1165, 4.169010123734533
1166, 3.9609111361079865
1167, 3.345050618672666
1168, 2.97384701912261
1169, 2.748172103487064
1170, 2.5414791901012372
1171, 2.420556805399325
1172, 2.4135264341957257
1173, 2.3530652418447695
1174, 2.3495500562429696
1175, 2.34603487064117
1176, 2.34181664791901
1177, 2.34673790776153
1178, 2.307367829021372
1179, 2.3495500562429696
1180, 2.33689538807649
1181, 2.2433914510686166
1182, 2.220894263217098
1183, 2.2883858267716537
1184, 2.2701068616422946
1185, 2.2244094488188977
1186, 2.2525309336332957
1187, 2.267294713160855
1188, 2.2265185601799775
1189, 2.229330708661417
1190, 2.249015748031496
1191, 2.215269966254218
